match_id,team_id,teamName,team_norm,start_event_id,start_ts,stop_reason_candidate_window,shot_20s,outcome_type,outcome_is_censored,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,position_source
5706992,1599,Spain,spain,2593955343,4299.387,opponent_on_ball,0,opponent_on_ball,0,2593955452,6.88799999999992,94.5,11.264830225085507,-9.064754876576046,event_xy
5706992,1599,Spain,spain,2593955451,4741.234,game_interruption,1,shot,0,2593955458,6.920000000000073,78.75,27.92298157432333,-1.2028250410817236,event_xy
5706992,1599,Spain,spain,2593955508,5044.552,game_interruption,1,shot,0,2593955511,5.109000000000378,84.0,21.39267164241063,5.301515216308303,event_xy
5706992,1599,Spain,spain,2593955554,5301.188,opponent_on_ball,0,opponent_on_ball,0,2593955688,8.943999999999505,70.35,36.31799691612962,51.3871872309453,event_xy
5706993,7713,Denmark,denmark,2594705661,10.938,opponent_on_ball,0,opponent_on_ball,0,2594705670,6.811999999999999,69.3,43.286954154802814,34.253623430447746,event_xy
5706993,7048,Sweden,sweden,2594705765,825.988,opponent_on_ball,0,opponent_on_ball,0,2594705810,9.787999999999897,73.5,34.046679720642366,-12.31753371768633,event_xy
5706993,7048,Sweden,sweden,2594705797,918.802,opponent_on_ball,0,opponent_on_ball,0,2594705840,11.19399999999996,78.75,34.53427427933009,29.706583454796295,event_xy
5706993,7713,Denmark,denmark,2594705846,959.367,opponent_on_ball,0,opponent_on_ball,0,2594705811,9.912000000000035,84.0,25.019192632856882,69.57747093667152,event_xy
5706993,7048,Sweden,sweden,2594705814,976.03,opponent_on_ball,0,opponent_on_ball,0,2594705854,17.932999999999993,92.4,12.89024437316841,60.157446403914435,event_xy
5706993,7713,Denmark,denmark,2594706106,2099.846,game_interruption,1,shot,0,2594706112,7.5949999999998,88.2,20.392979184023112,24.328757714069425,event_xy
5706993,7713,Denmark,denmark,2594706286,3021.043,opponent_on_ball,0,opponent_on_ball,0,2594706438,6.23299999999972,75.6,39.14160957344499,61.78066890129437,event_xy
5706993,7048,Sweden,sweden,2594706441,3040.675,opponent_on_ball,0,shot,0,2594706445,14.843999999999596,89.25,15.881564784365551,72.13705238357606,event_xy
5706993,7048,Sweden,sweden,2594706525,3419.194,opponent_on_ball,0,opponent_on_ball,0,2594706609,12.391000000000076,98.7,9.269843580125825,52.27930464356031,event_xy
5706993,7713,Denmark,denmark,2594706611,3477.675,opponent_on_ball,0,opponent_on_ball,0,2594706544,16.297999999999774,90.3,22.47420743875076,80.1414280352833,event_xy
5706993,7048,Sweden,sweden,2594706543,3491.86,game_interruption,0,game_interruption,0,2594706549,16.7170000000001,78.75,42.95419071522592,68.22691600286575,event_xy
5706993,7713,Denmark,denmark,2594706838,4804.505,window_end,1,shot,0,2594706820,7.73700000000008,84.0,21.87360052666227,40.15243280870243,event_xy
5706994,13870,Poland,poland,2594831299,7.506,opponent_on_ball,0,opponent_on_ball,0,2594831292,4.5,100.8,6.348039067302596,17.696291458795613,event_xy
5706994,13870,Poland,poland,2594831374,334.001,opponent_on_ball,0,opponent_on_ball,0,2594831408,6.930000000000007,73.5,33.794490675256526,26.10346941077752,event_xy
5706994,3149,Germany,germany,2594831436,456.001,game_interruption,1,shot,0,2594831442,7.635000000000048,89.25,22.680496026321826,20.642912030111972,event_xy
5706994,3149,Germany,germany,2594831468,514.604,opponent_on_ball,0,opponent_on_ball,0,2594831422,10.882999999999925,96.6,9.062008607367359,36.7057597784692,event_xy
5706994,3149,Germany,germany,2594831669,1090.863,opponent_on_ball,0,opponent_on_ball,0,2594831553,6.473999999999933,98.7,6.299999999999997,38.82701479718907,event_xy
5706994,13870,Poland,poland,2594831725,1836.714,window_end,0,opponent_on_ball,0,2594831896,42.19200000000001,64.05,42.04203729602076,33.64181902019027,event_xy
5706994,13870,Poland,poland,2594832164,3431.545,opponent_on_ball,0,opponent_on_ball,0,2594832531,9.306999999999789,87.15,20.904470813680017,50.615413035593534,event_xy
5706994,3149,Germany,germany,2594832725,4535.173,opponent_on_ball,0,opponent_on_ball,0,2594832311,10.15900000000056,69.3,38.202748592215194,59.360786217811565,event_xy
5706994,3149,Germany,germany,2594832780,4936.688,window_end,0,opponent_on_ball,0,2594832390,52.914999999999964,100.8,6.348039067302596,89.16582787443613,event_xy
5706995,10683,Wales,wales,2595480815,547.163,game_interruption,0,game_interruption,0,2595480821,14.081000000000017,94.5,35.58440669731617,61.344955124128234,event_xy
5706995,10683,Wales,wales,2595480884,761.819,window_end,0,opponent_on_ball,0,2595480990,33.18799999999999,97.65,30.80955858171292,-0.8011019527799164,event_xy
5706995,10683,Wales,wales,2595481027,1149.689,opponent_on_ball,0,opponent_on_ball,0,2595481077,7.342999999999847,102.9,3.43633525721807,16.81906317472277,event_xy
5706995,665,Netherlands,netherlands,2595481209,1687.875,opponent_on_ball,0,opponent_on_ball,0,2595481142,17.811999999999898,92.4,29.976657585528105,42.88610714488927,event_xy
5706995,665,Netherlands,netherlands,2595481254,1846.116,window_end,0,opponent_on_ball,0,2595481181,24.621000000000095,96.6,12.194490559264873,39.580202107824455,event_xy
5706995,10683,Wales,wales,2595481207,2108.96,game_interruption,0,game_interruption,0,2595481214,13.485000000000127,105.0,26.52,59.33137444985724,event_xy
5706995,10683,Wales,wales,2595481455,3062.589,opponent_on_ball,0,opponent_on_ball,0,2595481648,7.864000000000033,63.0,49.312327059265826,28.683199425637454,event_xy
5706995,10683,Wales,wales,2595481589,3619.322,opponent_on_ball,0,opponent_on_ball,0,2595481864,7.329999999999927,68.25,46.128699309648866,37.144452935327124,event_xy
5706995,10683,Wales,wales,2595481690,4091.808,opponent_on_ball,0,opponent_on_ball,0,2595481956,15.317000000000007,76.65,36.58219375597915,49.38343351383932,event_xy
5706995,665,Netherlands,netherlands,2595482153,5131.816,opponent_on_ball,1,shot,0,2595482160,13.929000000000087,96.6,12.194490559264873,68.76905493778972,event_xy
5706995,665,Netherlands,netherlands,2595482172,5236.77,opponent_on_ball,0,opponent_on_ball,0,2595481978,8.964999999999236,95.55,17.1236941107928,26.592551102052497,event_xy
5706996,4419,France,france,2595319650,286.795,opponent_on_ball,0,opponent_on_ball,0,2595319784,8.252999999999986,71.4,36.7799075583395,14.343771083477137,event_xy
5706996,4419,France,france,2595320134,2301.727,opponent_on_ball,0,opponent_on_ball,0,2595320288,11.233000000000175,99.75,13.318412067510152,37.647534605424134,event_xy
5706996,2414,England,england,2595320607,2943.398,opponent_on_ball,0,opponent_on_ball,0,2595320319,7.364000000000033,79.8,35.132753948416855,34.78033339058773,event_xy
5706996,4419,France,france,2595320538,3686.384,opponent_on_ball,0,opponent_on_ball,0,2595320832,29.360999999999876,101.85,11.981489890660512,37.536061095502816,event_xy
5706996,4419,France,france,2595320765,4556.778,game_interruption,1,shot,0,2595320768,3.5529999999998836,97.65,8.406479643703417,-3.802189895511148,event_xy
5706997,7337,Norway,norway,2596380758,111.687,opponent_on_ball,0,opponent_on_ball,0,2596380843,17.962000000000003,99.75,5.632415112542754,49.84162766602816,event_xy
5706997,5048,Finland,finland,2596382781,291.213,opponent_on_ball,0,opponent_on_ball,0,2596380780,6.770999999999958,73.5,36.12246392482107,41.31518824553575,event_xy
5706997,5048,Finland,finland,2596381114,1028.205,window_end,0,opponent_on_ball,0,2596381014,40.06600000000003,92.4,16.21110730332755,46.71983174458504,event_xy
5706997,7337,Norway,norway,2596381211,1479.695,opponent_on_ball,0,opponent_on_ball,0,2596381233,3.70900000000006,90.3,14.840875984927576,4.135204819096671,event_xy
5706997,7337,Norway,norway,2596382801,1518.398,opponent_on_ball,0,opponent_on_ball,0,2596381242,5.786000000000058,76.65,30.87944461935803,17.251355561507133,event_xy
5706997,7337,Norway,norway,2596381255,1619.054,opponent_on_ball,0,opponent_on_ball,0,2596381271,6.370999999999867,82.95,29.581766343475838,23.691463458978816,event_xy
5706997,7337,Norway,norway,2596381263,1631.484,opponent_on_ball,0,opponent_on_ball,0,2596381274,8.211000000000013,102.9,2.0999999999999943,12.409857425811452,event_xy
5706997,5048,Finland,finland,2596381280,1659.832,opponent_on_ball,0,opponent_on_ball,0,2596381283,19.740999999999985,102.9,18.479707789897542,77.60884205230523,event_xy
5706997,5048,Finland,finland,2596381704,3300.375,opponent_on_ball,0,opponent_on_ball,0,2596381909,12.788000000000011,91.35,14.24671541092894,45.010601785155075,event_xy
5706997,5048,Finland,finland,2596381866,3823.224,window_end,0,game_interruption,0,2596381871,22.803999999999633,93.45,35.9082511409286,54.30952150059275,event_xy
5706997,7337,Norway,norway,2596382233,4615.491,opponent_on_ball,0,opponent_on_ball,0,2596382007,10.212999999999738,97.65,9.144183943906636,52.38215171687621,event_xy
5706998,6698,Switzerland,switzerland,2596705568,339.051,opponent_on_ball,0,opponent_on_ball,0,2596705607,11.661000000000001,73.5,41.177183002240454,50.84510576923651,event_xy
