match_id,team_id,teamName,team_norm,start_event_id,start_ts,stop_reason_candidate_window,shot_20s,outcome_type,outcome_is_censored,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,position_source
5544235,12046,Slovenia,slovenia,2229695834,5667.459,opponent_on_ball,1,shot,0,2229695836,3.610000000000582,80.85,26.487674492110482,3.985297950307711,event_xy
5544235,12046,Slovenia,slovenia,2229695853,5859.825,game_interruption,0,game_interruption,0,2229695860,10.570999999999913,57.75,58.21136057506301,30.109017747745476,event_xy
5544235,9905,Portugal,portugal,2229696365,6149.002,window_end,0,no_outcome_within_60s,1,,,,,,none
5544235,9905,Portugal,portugal,2229696409,6539.224,opponent_on_ball,0,opponent_on_ball,0,2229696011,7.8530000000000655,55.65,49.466983938784864,38.82496337083537,event_xy
5544235,12046,Slovenia,slovenia,2229696081,6757.028,opponent_on_ball,0,opponent_on_ball,0,2229696450,12.670999999999367,82.95,24.29490687366387,57.704766360632675,event_xy
5544236,11944,Romania,romania,2230067983,1394.337,game_interruption,1,shot,0,2230067991,13.769999999999982,92.4,12.618335864922912,19.050556309069435,event_xy
5544236,664,Netherlands,netherlands,2230068178,2976.184,game_interruption,1,shot,0,2230068187,14.043999999999869,98.7,8.78318848710421,26.90236669134599,event_xy
5544236,664,Netherlands,netherlands,2230068368,3700.54,game_interruption,1,shot,0,2230068378,11.791000000000167,80.85,25.958676776754245,28.54059905965574,event_xy
5544236,664,Netherlands,netherlands,2230068489,4128.068,opponent_on_ball,0,opponent_on_ball,0,2230068938,10.001000000000204,59.85,54.16390772460938,37.416871190593376,event_xy
5544236,664,Netherlands,netherlands,2230068498,4153.357,opponent_on_ball,0,opponent_on_ball,0,2230068943,11.582999999999629,78.75,29.882786014694148,25.26571296983301,event_xy
5544236,664,Netherlands,netherlands,2230068598,4784.591,opponent_on_ball,1,shot,0,2230068604,11.306999999999789,94.5,16.126611547377212,27.581508904586244,event_xy
5544237,4687,Türkiye,turkiye,2230121920,21.475,opponent_on_ball,0,opponent_on_ball,0,2230121887,5.873999999999999,32.55,77.38761205774475,-11.515564189840454,event_xy
5544237,4687,Türkiye,turkiye,2230122041,532.765,opponent_on_ball,0,opponent_on_ball,0,2230122075,7.822999999999979,18.900000000000006,89.51245946794224,-66.22817960665056,event_xy
5544237,4687,Türkiye,turkiye,2230122794,2705.805,opponent_on_ball,0,opponent_on_ball,0,2230122980,8.593000000000302,99.75,6.6489773649787685,84.84216151360116,event_xy
5544237,4687,Türkiye,turkiye,2230123020,3093.458,opponent_on_ball,0,opponent_on_ball,0,2230123193,8.665999999999713,47.25,63.83496299051171,-14.5583527956991,event_xy
5544237,9109,Austria,austria,2230123306,3342.646,opponent_on_ball,0,opponent_on_ball,0,2230123119,19.496999999999844,69.3,41.11751451632261,52.52451671213151,event_xy
5544237,9109,Austria,austria,2230123540,4033.288,opponent_on_ball,0,opponent_on_ball,0,2230123302,12.755999999999858,74.55,30.819800453604497,44.887452622611605,event_xy
5544237,9109,Austria,austria,2230123744,4548.385,opponent_on_ball,0,opponent_on_ball,0,2230123453,8.02099999999973,75.6,30.90291895598214,48.87417178783316,event_xy
5544237,4687,Türkiye,turkiye,2230123667,5265.141,window_end,0,shot,0,2230123693,26.57000000000062,97.65,14.277258140133206,93.48506945673789,event_xy
5544238,1598,Spain,spain,2231104429,26.161,opponent_on_ball,0,opponent_on_ball,0,2231105637,12.308999999999997,61.95,43.07147664057966,36.07818179164005,event_xy
5544238,1598,Spain,spain,2231104436,44.381,window_end,1,shot,0,2231104442,10.918999999999997,86.1,18.900000000000006,23.438303937468717,event_xy
5544238,1598,Spain,spain,2231104521,765.626,window_end,0,no_outcome_within_60s,1,,,,,,none
5544238,3148,Germany,germany,2231105743,925.893,window_end,0,opponent_on_ball,0,2231104558,20.741999999999962,97.65,18.5208666103938,62.689965511172346,event_xy
5544238,1598,Spain,spain,2231104558,946.635,window_end,0,shot,0,2231104563,24.427999999999997,82.95,22.144166274664755,78.04972619625592,event_xy
5544238,3148,Germany,germany,2231105796,1172.134,opponent_on_ball,0,opponent_on_ball,0,2231104586,6.263999999999896,91.35,13.717583606451983,25.128215611899364,event_xy
5544238,3148,Germany,germany,2231106001,2486.497,opponent_on_ball,0,opponent_on_ball,0,2231104802,13.805000000000291,94.5,16.126611547377212,63.85859503243728,event_xy
5544238,1598,Spain,spain,2231104811,2558.587,game_interruption,0,game_interruption,0,2231104816,13.922000000000025,96.6,35.02227862375605,38.45651772635016,event_xy
5544238,1598,Spain,spain,2231104943,3220.542,opponent_on_ball,0,opponent_on_ball,0,2231106121,7.594000000000051,82.95,22.88355086082577,33.529927884101234,event_xy
5544238,3148,Germany,germany,2231106172,3515.026,opponent_on_ball,0,opponent_on_ball,0,2231105013,16.76000000000022,96.6,11.247684206093275,52.617687506517754,event_xy
5544238,3148,Germany,germany,2231106190,3580.958,opponent_on_ball,1,shot,0,2231106193,5.173999999999978,77.7,27.83673112992975,-0.58177732881731,event_xy
5544238,3148,Germany,germany,2231106252,4047.253,opponent_on_ball,0,opponent_on_ball,0,2231105069,11.478000000000065,93.45,19.442533271155792,57.6984267231516,event_xy
5544238,3148,Germany,germany,2231106264,4116.071,window_end,0,shot,0,2231106280,28.298999999999978,84.0,21.39267164241063,66.27039057165653,event_xy
5544238,1598,Spain,spain,2231105136,4345.146,window_end,0,no_outcome_within_60s,1,,,,,,none
5544238,3148,Germany,germany,2231106429,5182.968,opponent_on_ball,0,opponent_on_ball,0,2231105251,9.751000000000204,98.7,7.158910531638173,24.386449988265483,event_xy
5544238,3148,Germany,germany,2231106516,5461.935,goal_kick,0,goal_kick,0,2231106477,5.402999999999338,0.0,105.01981527311882,-37.29719730714617,event_xy
5544238,3148,Germany,germany,2231106679,6473.848,game_interruption,1,shot,0,2231106688,15.175000000000182,91.35,18.794916866003962,50.923468280617584,event_xy
5544238,3148,Germany,germany,2231106725,6890.276,opponent_on_ball,0,opponent_on_ball,0,2231105571,12.045000000000073,65.1,42.61234093546142,58.21212453430128,event_xy
5544239,9905,Portugal,portugal,2231117252,1059.425,opponent_on_ball,0,opponent_on_ball,0,2231117377,17.077999999999975,91.35,15.90308460645293,75.61989379272566,event_xy
5544239,4418,France,france,2231117385,1149.565,opponent_on_ball,0,opponent_on_ball,0,2231117313,13.499000000000024,76.65,29.500984729327257,45.45055629396143,event_xy
5544239,4418,France,france,2231117418,1188.392,opponent_on_ball,0,opponent_on_ball,0,2231117340,14.230999999999995,78.75,26.46927464060925,35.40907567728551,event_xy
5544239,4418,France,france,2231117447,1257.496,opponent_on_ball,0,opponent_on_ball,0,2231117375,12.368999999999915,98.7,16.861186197892483,37.07585928555146,event_xy
5544239,4418,France,france,2231117753,1944.579,opponent_on_ball,0,opponent_on_ball,0,2231117550,17.491999999999962,95.55,12.940173878275365,57.220083238858344,event_xy
5544239,9905,Portugal,portugal,2231117754,2604.023,opponent_on_ball,0,opponent_on_ball,0,2231117932,12.723999999999705,56.7,56.112062874216264,45.10880005085646,event_xy
5544239,9905,Portugal,portugal,2231117985,3032.522,opponent_on_ball,0,opponent_on_ball,0,2231118099,13.30099999999993,97.65,22.967805728889296,62.50073044639495,event_xy
5544239,4418,France,france,2231118837,5230.435,window_end,1,shot,0,2231118855,14.830999999999221,81.9,23.457544628541147,55.35552611595226,event_xy
5544239,4418,France,france,2231118870,5283.7,window_end,0,opponent_on_ball,0,2231118744,20.98400000000038,93.45,14.14171488893762,73.57624978943564,event_xy
5544239,4418,France,france,2231119145,5772.091,window_end,0,shot,0,2231119167,20.040999999999258,91.35,18.794916866003962,67.65134976434403,event_xy
5544239,9905,Portugal,portugal,2231119296,6579.365,opponent_on_ball,0,opponent_on_ball,0,2231119407,27.36200000000008,94.5,17.72479619064772,47.415144047205985,event_xy
5544242,4418,France,france,2233292364,2758.727,opponent_on_ball,0,opponent_on_ball,0,2233292343,8.961999999999989,88.2,34.90845169869325,63.92468126691503,event_xy
5544242,4418,France,france,2233292509,3126.991,opponent_on_ball,0,opponent_on_ball,0,2233292507,7.88799999999992,97.65,12.027173400263251,27.079508198067515,event_xy
5544242,1598,Spain,spain,2233292565,3331.905,opponent_on_ball,0,opponent_on_ball,0,2233292610,10.328999999999724,86.1,23.68814893570201,62.966719132569,event_xy
5544242,4418,France,france,2233293463,3565.564,opponent_on_ball,0,opponent_on_ball,0,2233292649,8.585000000000036,103.95,2.2943626565998656,48.95837486726406,event_xy
5544242,4418,France,france,2233292906,4199.651,opponent_on_ball,0,opponent_on_ball,0,2233292858,10.502000000000407,93.45,18.8998439146994,47.669577869640364,event_xy
5544243,664,Netherlands,netherlands,2236457371,398.951,window_end,1,shot,0,2236457375,3.839999999999975,85.05,24.93600008020533,9.484573727405206,event_xy
5544243,2413,England,england,2236457500,640.319,window_end,0,opponent_on_ball,0,2236457416,57.230999999999995,99.75,5.423292357968544,37.874524688375416,event_xy
5544243,2413,England,england,2236457515,751.174,game_interruption,1,shot,0,2236457531,10.269000000000005,75.6,30.33661813716223,11.135494977978269,event_xy
5544243,664,Netherlands,netherlands,2236457683,1689.506,opponent_on_ball,1,shot,0,2236457689,6.709999999999809,90.3,17.892177061498135,35.18732880075454,event_xy
5544243,664,Netherlands,netherlands,2236458251,3341.062,opponent_on_ball,0,opponent_on_ball,0,2236458371,14.632000000000062,73.5,37.528788949285314,53.257939162629995,event_xy
5544243,664,Netherlands,netherlands,2236458370,3518.294,game_interruption,0,game_interruption,0,2236458383,11.684000000000196,60.9,55.68491716793696,42.536555289237256,event_xy
5544243,2413,England,england,2236458864,4693.334,opponent_on_ball,0,opponent_on_ball,0,2236458742,8.668999999999869,92.4,13.244108123992337,33.196364401316366,event_xy
5544244,1598,Spain,spain,2235712431,949.167,opponent_on_ball,0,opponent_on_ball,0,2235712375,7.9950000000000045,43.05,64.06360042957311,0.4767790450995122,event_xy
5544244,2413,England,england,2235713662,4435.395,opponent_on_ball,0,opponent_on_ball,0,2235713622,18.670999999999367,67.2,43.958999078686944,49.68766241053419,event_xy
