candidate_cache_version,match_id,team_id,start_event_id,label_counterattack,regain_type,match_period,start_ts,attacking_left,stop_reason,first_action_type,first_action_time_s,tracking_start_dt_s,source_label,short_duration_s,in_play_2s,event_count_pass_2s,event_count_touch_2s,event_count_duel_2s,event_count_clearance_2s,event_count_shot_2s,mid_duration_s,in_play_5s,event_count_pass_5s,event_count_touch_5s,event_count_duel_5s,event_count_clearance_5s,event_count_shot_5s,ten_duration_s,in_play_10s,event_count_pass_10s,event_count_touch_10s,event_count_duel_10s,event_count_clearance_10s,event_count_shot_10s,fifteen_duration_s,in_play_15s,event_count_pass_15s,event_count_touch_15s,event_count_duel_15s,event_count_clearance_15s,event_count_shot_15s,long_duration_s,in_play_20s,event_count_pass_20s,event_count_touch_20s,event_count_duel_20s,event_count_clearance_20s,event_count_shot_20s,short_start_progress_m,short_start_zone,short_start_goal_distance_m,short_min_goal_distance_m,short_end_progress_m,short_progression_goal_m,short_progression_x_m,short_directness_goal,short_avg_progress_speed_mps,mid_start_progress_m,mid_start_zone,mid_start_goal_distance_m,mid_min_goal_distance_m,mid_end_progress_m,mid_progression_goal_m,mid_progression_x_m,mid_directness_goal,mid_avg_progress_speed_mps,ten_start_progress_m,ten_start_zone,ten_start_goal_distance_m,ten_min_goal_distance_m,ten_end_progress_m,ten_progression_goal_m,ten_progression_x_m,ten_directness_goal,ten_avg_progress_speed_mps,fifteen_start_progress_m,fifteen_start_zone,fifteen_start_goal_distance_m,fifteen_min_goal_distance_m,fifteen_end_progress_m,fifteen_progression_goal_m,fifteen_progression_x_m,fifteen_directness_goal,fifteen_avg_progress_speed_mps,long_start_progress_m,long_start_zone,long_start_goal_distance_m,long_min_goal_distance_m,long_end_progress_m,long_progression_goal_m,long_progression_x_m,long_directness_goal,long_avg_progress_speed_mps,tracking_start_x_m_raw,tracking_start_y_m_raw
6,5544194,8664,2218716994,0,duel_regain,1H,771.657,0,opponent_on_ball,touch,0.8349999999999227,0.0016800000000785076,Germany - Scotland,0.8349999999999227,0.8349999999999227,0,1,0,0,0,4.370999999999981,4.370999999999981,2,1,0,0,0,4.370999999999981,4.370999999999981,2,1,0,0,0,4.370999999999981,4.370999999999981,2,1,0,0,0,4.370999999999981,4.370999999999981,2,1,0,0,0,14.538732382366561,defensive_third,91.25267346455415,87.97081786643353,17.76110864961219,3.2818555981206146,3.222376267245629,1.0,4.318231050158755,14.538732382366561,defensive_third,91.25267346455415,64.80951679385979,40.45610841161584,26.443156670694364,25.917376029249276,1.0,6.121101081179341,14.538732382366561,defensive_third,91.25267346455415,64.80951679385979,40.45610841161584,26.443156670694364,25.917376029249276,1.0,6.121101081179341,14.538732382366561,defensive_third,91.25267346455415,64.80951679385979,40.45610841161584,26.443156670694364,25.917376029249276,1.0,6.121101081179341,14.538732382366561,defensive_third,91.25267346455415,64.80951679385979,40.45610841161584,26.443156670694364,25.917376029249276,1.0,6.121101081179341,-37.96126761763344,-11.992058849065494
6,5544194,3148,2218716893,0,duel_regain,1H,776.918,1,window_end,none,,0.017320000000040636,Germany - Scotland,2.0,2.0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,9.153999999999996,9.153999999999996,3,0,0,0,0,11.927999999999997,11.927999999999997,4,1,0,0,0,18.24000000000001,18.24000000000001,6,1,0,0,0,58.90223527084106,middle_third,46.426044444973435,46.426044444973435,48.4223686282033,0.0,0.0,0.0,0.0,58.90223527084106,middle_third,46.426044444973435,46.426044444973435,46.685487322348926,0.0,0.0,0.0,0.0,58.90223527084106,middle_third,46.426044444973435,46.426044444973435,51.555438413672,0.0,0.0,0.0,0.0,58.90223527084106,middle_third,46.426044444973435,46.426044444973435,69.41349793765205,0.0,10.511262666810993,0.0,0.0,58.90223527084106,middle_third,46.426044444973435,36.32524971894043,81.83243854543485,10.100794726033008,23.16786203917853,0.18740534242470097,0.5549887212106069,-6.402235270841061,-5.51123305456764
6,5544194,8664,2218716999,0,duel_regain,1H,818.652,0,opponent_on_ball,pass,1.5190000000000055,0.003319999999916945,Germany - Scotland,1.5190000000000055,1.5190000000000055,1,0,0,0,0,1.5190000000000055,1.5190000000000055,1,0,0,0,0,1.5190000000000055,1.5190000000000055,1,0,0,0,0,1.5190000000000055,1.5190000000000055,1,0,0,0,0,1.5190000000000055,1.5190000000000055,1,0,0,0,0,31.667591343767686,defensive_third,73.88365696032386,67.37729078411952,37.77511842883828,6.506366176204338,6.107527085070597,1.0,4.396193362300174,31.667591343767686,defensive_third,73.88365696032386,67.37729078411952,37.77511842883828,6.506366176204338,6.107527085070597,1.0,4.396193362300174,31.667591343767686,defensive_third,73.88365696032386,67.37729078411952,37.77511842883828,6.506366176204338,6.107527085070597,1.0,4.396193362300174,31.667591343767686,defensive_third,73.88365696032386,67.37729078411952,37.77511842883828,6.506366176204338,6.107527085070597,1.0,4.396193362300174,31.667591343767686,defensive_third,73.88365696032386,67.37729078411952,37.77511842883828,6.506366176204338,6.107527085070597,1.0,4.396193362300174,-20.832408656232314,9.00847414971907
6,5544194,3148,2218716921,0,interception,1H,820.9,1,opponent_on_ball,pass,0.46699999999998454,0.004680000000007567,Germany - Scotland,1.4329999999999927,1.4329999999999927,2,0,0,0,0,2.580000000000041,2.580000000000041,2,0,1,0,0,2.580000000000041,2.580000000000041,2,0,1,0,0,2.580000000000041,2.580000000000041,2,0,1,0,0,2.580000000000041,2.580000000000041,2,0,1,0,0,74.29513054461353,attacking_third,30.84866037524991,24.788733270489345,80.70768529065879,6.059927104760565,6.412554746045259,1.0,4.455828753500743,74.29513054461353,attacking_third,30.84866037524991,23.68286191697226,79.4642521515358,7.165798458277649,7.477501009719205,0.7945495740734956,2.8435708167768654,74.29513054461353,attacking_third,30.84866037524991,23.68286191697226,79.4642521515358,7.165798458277649,7.477501009719205,0.7945495740734956,2.8435708167768654,74.29513054461353,attacking_third,30.84866037524991,23.68286191697226,79.4642521515358,7.165798458277649,7.477501009719205,0.7945495740734956,2.8435708167768654,74.29513054461353,attacking_third,30.84866037524991,23.68286191697226,79.4642521515358,7.165798458277649,7.477501009719205,0.7945495740734956,2.8435708167768654,-21.795130544613535,2.975035911579724
6,5544194,8664,2218717002,0,duel_regain,1H,823.568,0,window_end,duel,3.741999999999962,0.007320000000049731,Germany - Scotland,2.0,2.0,0,0,0,0,0,4.307999999999993,4.307999999999993,0,0,1,0,0,7.336999999999989,7.336999999999989,0,0,1,0,0,7.336999999999989,7.336999999999989,0,0,1,0,0,7.336999999999989,7.336999999999989,0,0,1,0,0,25.64225160657053,defensive_third,79.35935523390168,75.58795394378161,29.847008084108378,3.7714012901200675,4.204756477537849,0.987056961239861,1.924184331693988,25.64225160657053,defensive_third,79.35935523390168,75.58795394378161,21.401842586914626,3.7714012901200675,4.204756477537849,0.24958171317211233,0.8811685257289934,25.64225160657053,defensive_third,79.35935523390168,75.58795394378161,20.72345442700055,3.7714012901200675,4.204756477537849,0.21826042475391197,0.515218755480888,25.64225160657053,defensive_third,79.35935523390168,75.58795394378161,20.72345442700055,3.7714012901200675,4.204756477537849,0.21826042475391197,0.515218755480888,25.64225160657053,defensive_third,79.35935523390168,75.58795394378161,20.72345442700055,3.7714012901200675,4.204756477537849,0.21826042475391197,0.515218755480888,-26.85774839342947,-0.5050079858183167
6,5544194,3148,2218716943,0,interception,1H,919.075,1,opponent_on_ball,none,,0.019679999999993925,Germany - Scotland,0.27499999999997726,0.27499999999997726,0,0,0,0,0,0.27499999999997726,0.27499999999997726,0,0,0,0,0,0.27499999999997726,0.27499999999997726,0,0,0,0,0,0.27499999999997726,0.27499999999997726,0,0,0,0,0,0.27499999999997726,0.27499999999997726,0,0,0,0,0,50.37038064020595,middle_third,58.5187350729211,58.5187350729211,49.619003200983094,0.0,0.0,0.0,0.0,50.37038064020595,middle_third,58.5187350729211,58.5187350729211,49.619003200983094,0.0,0.0,0.0,0.0,50.37038064020595,middle_third,58.5187350729211,58.5187350729211,49.619003200983094,0.0,0.0,0.0,0.0,50.37038064020595,middle_third,58.5187350729211,58.5187350729211,49.619003200983094,0.0,0.0,0.0,0.0,50.37038064020595,middle_third,58.5187350729211,58.5187350729211,49.619003200983094,0.0,0.0,0.0,0.0,2.1296193597940487,-20.977298280253876
6,5544194,8664,2218717051,0,duel_regain,1H,989.614,0,opponent_on_ball,none,,0.0013199999999642387,Germany - Scotland,0.09699999999997999,0.09699999999997999,0,0,0,0,0,0.09699999999997999,0.09699999999997999,0,0,0,0,0,0.09699999999997999,0.09699999999997999,0,0,0,0,0,0.09699999999997999,0.09699999999997999,0,0,0,0,0,0.09699999999997999,0.09699999999997999,0,0,0,0,0,50.184941011802444,middle_third,62.80649983189978,62.80649983189978,49.84687183459029,0.0,0.0,0.0,0.0,50.184941011802444,middle_third,62.80649983189978,62.80649983189978,49.84687183459029,0.0,0.0,0.0,0.0,50.184941011802444,middle_third,62.80649983189978,62.80649983189978,49.84687183459029,0.0,0.0,0.0,0.0,50.184941011802444,middle_third,62.80649983189978,62.80649983189978,49.84687183459029,0.0,0.0,0.0,0.0,50.184941011802444,middle_third,62.80649983189978,62.80649983189978,49.84687183459029,0.0,0.0,0.0,0.0,-2.3150589881975563,-30.658860534188946
6,5544194,3148,2218717010,0,interception,1H,1030.621,1,window_end,pass,2.1359999999999673,0.00567999999998392,Germany - Scotland,2.0,2.0,0,0,0,0,0,2.1359999999999673,2.1359999999999673,1,0,0,0,0,9.937999999999874,9.937999999999874,3,0,0,0,0,14.690999999999804,14.690999999999804,6,0,0,0,0,18.97499999999991,18.97499999999991,7,0,0,0,0,63.0858828373646,middle_third,42.121880384727625,37.50786055208318,66.7316808018971,4.614019832644445,4.862043808437512,0.8138227785164506,2.354091751349163,63.0858828373646,middle_third,42.121880384727625,37.50786055208318,66.40605394363273,4.614019832644445,4.862043808437512,0.7742605501156716,2.218278765694522,63.0858828373646,middle_third,42.121880384727625,37.50786055208318,66.81583960079544,4.614019832644445,10.797165071665269,0.3557505799574253,0.4670060559356781,63.0858828373646,middle_third,42.121880384727625,37.50786055208318,33.48527808820097,4.614019832644445,10.797165071665269,0.1046875033500214,0.3151652891150604,63.0858828373646,middle_third,42.121880384727625,37.50786055208318,35.891313108097094,4.614019832644445,10.797165071665269,0.0830835750398965,0.2438699700129219,-10.5858828373646,-4.178467377182045
6,5544194,8664,2218717066,0,interception,1H,1084.407,0,game_interruption,duel,4.346000000000004,0.008320000000139771,Germany - Scotland,2.0,2.0,0,0,0,0,0,4.346000000000004,4.346000000000004,0,0,1,0,0,5.611000000000104,5.128320000000031,0,0,1,0,0,5.611000000000104,5.128320000000031,0,0,1,0,0,5.611000000000104,5.128320000000031,0,0,1,0,0,35.51914534707865,middle_third,70.48252741366232,66.92024887867701,41.712461350268526,3.5622785349853103,6.193316003189878,0.9599024600440957,1.8174890484618593,35.51914534707865,middle_third,70.48252741366232,65.1488231485424,47.3509539258102,5.33370426511992,11.831808578731554,0.8397174206653604,1.2346537650740737,35.51914534707865,middle_third,70.48252741366232,65.1488231485424,47.70184887592502,5.33370426511992,12.182703528846375,0.6976703110289474,0.9733036980145807,35.51914534707865,middle_third,70.48252741366232,65.1488231485424,47.70184887592502,5.33370426511992,12.182703528846375,0.6976703110289474,0.9733036980145807,35.51914534707865,middle_third,70.48252741366232,65.1488231485424,47.70184887592502,5.33370426511992,12.182703528846375,0.6976703110289474,0.9733036980145807,-16.98085465292135,-11.840502832113131
6,5544194,8664,2218717103,0,interception,1H,1266.516,0,game_interruption,none,,0.22068000000012944,Germany - Scotland,2.0,0.0,0,0,0,0,0,4.611999999999853,0.0,0,0,0,0,0,4.611999999999853,0.0,0,0,0,0,0,4.611999999999853,0.0,0,0,0,0,0,4.611999999999853,0.0,0,0,0,0,0,,,,,,,,,,32.49887349024205,defensive_third,80.17382236430211,80.17382236430211,30.703863260883892,0.0,0.0,0.0,0.0,32.49887349024205,defensive_third,80.17382236430211,80.17382236430211,30.703863260883892,0.0,0.0,0.0,0.0,32.49887349024205,defensive_third,80.17382236430211,80.17382236430211,30.703863260883892,0.0,0.0,0.0,0.0,32.49887349024205,defensive_third,80.17382236430211,80.17382236430211,30.703863260883892,0.0,0.0,0.0,0.0,-20.001126509757952,-34.22613690323146
6,5544194,3148,2218717110,0,duel_regain,1H,1293.576,1,opponent_on_ball,pass,1.002999999999929,0.0006800000001021544,Germany - Scotland,1.002999999999929,1.002999999999929,1,0,0,0,0,4.751999999999953,4.751999999999953,3,0,0,0,0,9.902000000000044,9.839320000000043,6,1,0,0,0,9.902000000000044,9.839320000000043,6,1,0,0,0,9.902000000000044,9.839320000000043,6,1,0,0,0,52.66649184387277,middle_third,57.22037703578579,57.22037703578579,47.44281608115773,0.0,0.0,0.0,0.0,52.66649184387277,middle_third,57.22037703578579,55.85336969765616,45.6008345158501,1.3670073381296248,0.0,0.060647536125799276,0.29209558507044286,52.66649184387277,middle_third,57.22037703578579,54.9006064920708,61.94749708868609,2.319770543714988,9.281005244813322,0.05703175780521811,0.23574903899542754,52.66649184387277,middle_third,57.22037703578579,54.9006064920708,61.94749708868609,2.319770543714988,9.281005244813322,0.05703175780521811,0.23574903899542754,52.66649184387277,middle_third,57.22037703578579,54.9006064920708,61.94749708868609,2.319770543714988,9.281005244813322,0.05703175780521811,0.23574903899542754,-0.1664918438727696,23.138182128033442
6,5544194,3148,2218717170,0,duel_regain,1H,1443.156,1,window_end,none,,0.01932000000010703,Germany - Scotland,0.1770000000001346,0.1770000000001346,0,0,0,0,0,0.1770000000001346,0.1770000000001346,0,0,0,0,0,5.173000000000002,5.173000000000002,0,0,0,0,0,5.173000000000002,5.173000000000002,0,0,0,0,0,5.173000000000002,5.173000000000002,0,0,0,0,0,91.16095359658794,attacking_third,15.694635804376325,15.694635804376325,91.47362664334722,0.0,0.3126730467592722,0.0,0.0,91.16095359658794,attacking_third,15.694635804376325,15.694635804376325,91.47362664334722,0.0,0.3126730467592722,0.0,0.0,91.16095359658794,attacking_third,15.694635804376325,15.694635804376325,42.042983345481325,0.0,0.5986592142354255,0.0,0.0,91.16095359658794,attacking_third,15.694635804376325,15.694635804376325,42.042983345481325,0.0,0.5986592142354255,0.0,0.0,91.16095359658794,attacking_third,15.694635804376325,15.694635804376325,42.042983345481325,0.0,0.5986592142354255,0.0,0.0,-38.66095359658795,-7.4028634781562275
