candidate_cache_version,match_id,team_id,start_event_id,label_counterattack,regain_type,match_period,start_ts,attacking_left,stop_reason,first_action_type,first_action_time_s,tracking_start_dt_s,source_label,short_duration_s,in_play_2s,event_count_pass_2s,event_count_touch_2s,event_count_duel_2s,event_count_clearance_2s,event_count_shot_2s,mid_duration_s,in_play_5s,event_count_pass_5s,event_count_touch_5s,event_count_duel_5s,event_count_clearance_5s,event_count_shot_5s,ten_duration_s,in_play_10s,event_count_pass_10s,event_count_touch_10s,event_count_duel_10s,event_count_clearance_10s,event_count_shot_10s,fifteen_duration_s,in_play_15s,event_count_pass_15s,event_count_touch_15s,event_count_duel_15s,event_count_clearance_15s,event_count_shot_15s,long_duration_s,in_play_20s,event_count_pass_20s,event_count_touch_20s,event_count_duel_20s,event_count_clearance_20s,event_count_shot_20s,short_start_progress_m,short_start_zone,short_start_goal_distance_m,short_min_goal_distance_m,short_end_progress_m,short_progression_goal_m,short_progression_x_m,short_directness_goal,short_avg_progress_speed_mps,mid_start_progress_m,mid_start_zone,mid_start_goal_distance_m,mid_min_goal_distance_m,mid_end_progress_m,mid_progression_goal_m,mid_progression_x_m,mid_directness_goal,mid_avg_progress_speed_mps,ten_start_progress_m,ten_start_zone,ten_start_goal_distance_m,ten_min_goal_distance_m,ten_end_progress_m,ten_progression_goal_m,ten_progression_x_m,ten_directness_goal,ten_avg_progress_speed_mps,fifteen_start_progress_m,fifteen_start_zone,fifteen_start_goal_distance_m,fifteen_min_goal_distance_m,fifteen_end_progress_m,fifteen_progression_goal_m,fifteen_progression_x_m,fifteen_directness_goal,fifteen_avg_progress_speed_mps,long_start_progress_m,long_start_zone,long_start_goal_distance_m,long_min_goal_distance_m,long_end_progress_m,long_progression_goal_m,long_progression_x_m,long_directness_goal,long_avg_progress_speed_mps,tracking_start_x_m_raw,tracking_start_y_m_raw,hybrid_probability,hybrid_threshold,hybrid_label,teamName,team_norm,label_no_score,winner_norm,home_goals,away_goals,team_won_match,shot_20s,shot_15s,box_entry_proxy,final_third_entry_proxy,box_shot_proxy,outcome_type,outcome_is_window_endpoint,outcome_event_id,outcome_time_s,outcome_progress_m,outcome_goal_distance_m,outcome_progression_from_start_m,outcome_goal_progression_m,outcome_goal_progression_speed_mps
6,5544209,3757,2222757638,1,duel_regain,1H,755.723,1,opponent_on_ball,pass,3.634999999999991,0.002999999999929,Spain - Italy,0.6100000000000136,0.6100000000000136,0,0,0,0,0,3.634999999999991,3.634999999999991,1,0,0,0,0,9.413999999999987,9.413999999999987,2,0,0,0,0,11.331999999999994,11.331999999999994,3,0,0,0,0,11.331999999999994,11.331999999999994,3,0,0,0,0,19.110911661944613,defensive_third,90.24622424124956,88.5441719681117,21.090492078826657,1.7020522731378662,1.979580416882044,1.0,3.0393790591744403,19.110911661944613,defensive_third,90.24622424124956,68.91535561667276,43.563204825571695,21.33086862457681,24.452293163627083,1.0,5.991817029375409,19.110911661944613,defensive_third,90.24622424124956,33.49747126825862,87.94175628451866,56.74875297299094,68.83084462257405,1.0,6.06290095865287,19.110911661944613,defensive_third,90.24622424124956,10.709872000493128,94.51734826973384,79.53635224075643,75.81651446099544,0.9914136198702584,7.051095056804665,19.110911661944613,defensive_third,90.24622424124956,10.709872000493128,94.51734826973384,79.53635224075643,75.81651446099544,0.9914136198702584,7.051095056804665,33.38908833805539,27.702806613403276,0.9988734,0.66,1,Italy,italy,Spain - Italy,spain,1,0,False,0,0,1,1,0,opponent_on_ball,0,2222757360,12.547000000000025,94.5,10.696335821205315,75.38908833805539,79.54988842004425,6.340152101701131
6,5544209,1598,2222757422,1,interception,1H,949.526,0,opponent_on_ball,pass,1.3190000000000737,0.0059999999999718,Spain - Italy,1.3190000000000737,1.3190000000000737,1,0,0,0,0,4.2549999999999955,4.2549999999999955,1,1,1,0,0,4.2549999999999955,4.2549999999999955,1,1,1,0,0,4.2549999999999955,4.2549999999999955,1,1,1,0,0,4.2549999999999955,4.2549999999999955,1,1,1,0,0,42.4448762761032,middle_third,62.742887378935826,53.84949814100808,51.15253256694866,8.893389237927742,8.707656290845456,1.0,6.94796034213058,42.4448762761032,middle_third,62.742887378935826,40.88385663694782,65.7081583104163,21.859030741988008,23.263282034313093,1.0,5.204531129044708,42.4448762761032,middle_third,62.742887378935826,40.88385663694782,65.7081583104163,21.859030741988008,23.263282034313093,1.0,5.204531129044708,42.4448762761032,middle_third,62.742887378935826,40.88385663694782,65.7081583104163,21.859030741988008,23.263282034313093,1.0,5.204531129044708,42.4448762761032,middle_third,62.742887378935826,40.88385663694782,65.7081583104163,21.859030741988008,23.263282034313093,1.0,5.204531129044708,-10.0551237238968,-4.850403337227611,0.9939626,0.66,1,Spain,spain,Spain - Italy,spain,1,0,True,0,0,0,0,0,opponent_on_ball,0,2222757747,6.599000000000046,58.8,47.97255882272698,16.355123723896796,14.770328556208845,2.2382677005923233
6,5544209,1598,2222757719,1,duel_regain,1H,1781.717,0,opponent_on_ball,touch,2.3989999999998872,0.002999999999929,Spain - Italy,2.0,2.0,0,0,0,0,0,2.3989999999998872,2.3989999999998872,0,1,0,0,0,7.33199999999988,7.33199999999988,1,2,0,0,0,13.045999999999822,13.045999999999822,3,2,0,0,0,13.045999999999822,13.045999999999822,3,2,0,0,0,33.413082776336395,defensive_third,71.63615945125656,63.45355707165109,41.560967231881065,8.18260237960547,8.14788445554467,1.0,4.174797132451693,33.413082776336395,defensive_third,71.63615945125656,61.648383404806545,43.3740644509802,9.987776046450016,9.960981674643804,1.0,4.232108494258661,33.413082776336395,defensive_third,71.63615945125656,39.702255341877496,75.59368737469285,31.933904109379064,42.18060459835645,1.0,4.362555206199364,33.413082776336395,defensive_third,71.63615945125656,25.24922465796993,89.57382883690558,46.386934793286635,56.16074606056918,0.8828984389922467,3.557280275558801,33.413082776336395,defensive_third,71.63615945125656,25.24922465796993,89.57382883690558,46.386934793286635,56.16074606056918,0.8828984389922467,3.557280275558801,-19.086917223663605,-2.655677566684197,0.9752852,0.66,1,Spain,spain,Spain - Italy,spain,1,0,True,0,0,0,1,0,window_end_20s,1,,13.045999999999822,89.57382883690558,27.986715041869807,56.16074606056918,43.64944440938675,3.3458105480137474
6,5544209,1598,2222757867,0,duel_regain,1H,2383.541,0,window_end,touch,3.3599999999996726,0.018999999999778,Spain - Italy,0.3669999999997344,0.3669999999997344,0,0,0,0,0,3.3599999999996726,3.3599999999996726,0,1,0,0,0,3.3599999999996726,3.3599999999996726,0,1,0,0,0,12.446999999999662,12.446999999999662,1,1,0,0,0,12.446999999999662,12.446999999999662,1,1,0,0,0,43.11770253182306,middle_third,67.49502466802758,67.4210836057819,43.336632741961765,0.0739410622456802,0.2189302101387014,0.3518183675952887,0.2310658195176324,43.11770253182306,middle_third,67.49502466802758,53.443585323020784,59.310018145273254,14.051439345006798,16.19231561345019,0.9903981940847156,4.232361248495815,43.11770253182306,middle_third,67.49502466802758,53.443585323020784,59.310018145273254,14.051439345006798,16.19231561345019,0.9903981940847156,4.232361248495815,43.11770253182306,middle_third,67.49502466802758,22.45079666286145,82.12255020063031,45.04422800516613,43.4238858454214,0.9830341193459312,3.6325990326746616,43.11770253182306,middle_third,67.49502466802758,22.45079666286145,82.12255020063031,45.04422800516613,43.4238858454214,0.9830341193459312,3.6325990326746616,-9.382297468176937,-26.947348941922144,0.8067902,0.66,1,Spain,spain,Spain - Italy,spain,1,0,True,0,0,0,1,0,window_end_20s,1,,12.446999999999662,82.03599431127587,23.028770323202224,38.91829177945281,44.46625434482536,3.572447525092518
6,5544209,3757,2222758612,1,duel_regain,2H,3031.408,1,opponent_on_ball,pass,0.9100000000003092,0.0079999999998108,Spain - Italy,0.9100000000003092,0.9100000000003092,1,0,0,0,0,3.9909999999999854,3.9909999999999854,1,0,1,0,0,8.893000000000029,8.893000000000029,2,0,1,0,0,8.893000000000029,8.893000000000029,2,0,1,0,0,8.893000000000029,8.893000000000029,2,0,1,0,0,18.30007567235004,defensive_third,86.75676365408546,73.1078275418099,31.92338086595664,13.648936112275564,13.623305193606598,1.0,16.248733466991904,18.30007567235004,defensive_third,86.75676365408546,57.189937447418025,48.40301220436909,29.566826206667436,30.102936532019044,1.0,7.542557705782369,18.30007567235004,defensive_third,86.75676365408546,23.468742678572777,86.65674117029472,63.28802097551268,68.35666549794468,1.0000000000000002,7.159278390894982,18.30007567235004,defensive_third,86.75676365408546,23.468742678572777,86.65674117029472,63.28802097551268,68.35666549794468,1.0000000000000002,7.159278390894982,18.30007567235004,defensive_third,86.75676365408546,23.468742678572777,86.65674117029472,63.28802097551268,68.35666549794468,1.0000000000000002,7.159278390894982,34.19992432764996,3.139930144225005,0.9988175,0.66,1,Italy,italy,Spain - Italy,spain,1,0,False,0,0,0,1,0,opponent_on_ball,0,2222758070,10.512000000000171,88.2,20.78599528528764,69.89992432764996,65.97076836879782,6.275758025950984
6,5544209,1598,2222758135,1,duel_regain,2H,3330.684,0,opponent_on_ball,duel,1.5559999999995853,0.0039999999999054,Spain - Italy,1.5559999999995853,1.5559999999995853,0,0,1,0,0,1.5559999999995853,1.5559999999995853,0,0,1,0,0,7.399999999999636,7.399999999999636,1,0,1,0,0,7.399999999999636,7.399999999999636,1,0,1,0,0,7.399999999999636,7.399999999999636,1,0,1,0,0,60.43464794795999,middle_third,53.17976051896225,47.27051865477382,66.55769128762273,5.909241864188431,6.123043339662743,1.0,3.887659121177809,60.43464794795999,middle_third,53.17976051896225,47.27051865477382,66.55769128762273,5.909241864188431,6.123043339662743,1.0,3.887659121177809,60.43464794795999,middle_third,53.17976051896225,10.385927127954565,95.08384290798917,42.79383339100768,34.64919496002916,1.0000000000000002,5.814379536821955,60.43464794795999,middle_third,53.17976051896225,10.385927127954565,95.08384290798917,42.79383339100768,34.64919496002916,1.0000000000000002,5.814379536821955,60.43464794795999,middle_third,53.17976051896225,10.385927127954565,95.08384290798917,42.79383339100768,34.64919496002916,1.0000000000000002,5.814379536821955,7.934647947959988,29.017517559776003,0.9991155,0.66,1,Spain,spain,Spain - Italy,spain,1,0,True,0,0,1,1,0,window_end_20s,1,,7.399999999999636,95.08384290798915,10.385927127954563,34.64919496002916,42.79383339100768,5.782950458244565
6,5544209,1598,2222758249,1,duel_regain,2H,3651.766,0,opponent_on_ball,pass,1.79300000000012,0.0059999999998581,Spain - Italy,1.79300000000012,1.79300000000012,1,0,0,0,0,3.5960000000000036,3.5960000000000036,1,0,1,0,0,3.5960000000000036,3.5960000000000036,1,0,1,0,0,3.5960000000000036,3.5960000000000036,1,0,1,0,0,3.5960000000000036,3.5960000000000036,1,0,1,0,0,88.83594738495881,attacking_third,34.78903578508085,23.79736066947169,88.9131003844426,10.99167511560916,0.4791635429191103,1.0,6.390508788145603,88.83594738495881,attacking_third,34.78903578508085,19.60677309315467,78.64732882468041,15.18226269192618,0.4791635429191103,0.681205339367764,4.264680531440003,88.83594738495881,attacking_third,34.78903578508085,19.60677309315467,78.64732882468041,15.18226269192618,0.4791635429191103,0.681205339367764,4.264680531440003,88.83594738495881,attacking_third,34.78903578508085,19.60677309315467,78.64732882468041,15.18226269192618,0.4791635429191103,0.681205339367764,4.264680531440003,88.83594738495881,attacking_third,34.78903578508085,19.60677309315467,78.64732882468041,15.18226269192618,0.4791635429191103,0.681205339367764,4.264680531440003,36.33594738495881,30.805850319603508,0.99597836,0.66,1,Spain,spain,Spain - Italy,spain,1,0,True,0,0,1,1,0,opponent_on_ball,0,2222758798,5.923999999999978,77.7,27.333854466576785,-11.135947384958811,7.455181318504064,1.2584708505239857
6,5544209,3757,2222758876,1,duel_regain,2H,4075.597,1,opponent_on_ball,pass,0.2349999999996725,0.0030000000001564,Spain - Italy,1.6659999999997126,1.6659999999997126,2,0,0,0,0,3.675999999999931,3.675999999999931,2,0,1,0,0,3.675999999999931,3.675999999999931,2,0,1,0,0,3.675999999999931,3.675999999999931,2,0,1,0,0,3.675999999999931,3.675999999999931,2,0,1,0,0,51.97154541075126,middle_third,61.65290934493003,55.71583020305554,58.65883698346375,5.9370791418744915,6.687291572712489,0.7842173595598256,3.620170208461341,51.97154541075126,middle_third,61.65290934493003,44.194684094079015,68.74569349240458,17.458225250851015,16.774148081653323,0.8632302349794992,4.7962157282565405,51.97154541075126,middle_third,61.65290934493003,44.194684094079015,68.74569349240458,17.458225250851015,16.774148081653323,0.8632302349794992,4.7962157282565405,51.97154541075126,middle_third,61.65290934493003,44.194684094079015,68.74569349240458,17.458225250851015,16.774148081653323,0.8632302349794992,4.7962157282565405,51.97154541075126,middle_third,61.65290934493003,44.194684094079015,68.74569349240458,17.458225250851015,16.774148081653323,0.8632302349794992,4.7962157282565405,0.5284545892487387,31.449391640700227,0.97762567,0.66,1,Italy,italy,Spain - Italy,spain,1,0,False,0,0,0,0,0,opponent_on_ball,0,2222758422,5.153999999999996,73.5,35.79455265819088,21.52845458924874,25.85835668673915,5.01714332299945
6,5544209,1598,2222758541,1,duel_regain,2H,4803.858,0,opponent_on_ball,pass,0.8189999999995052,0.0180000000000291,Spain - Italy,0.8189999999995052,0.8189999999995052,1,0,0,0,0,4.507999999999811,4.507999999999811,2,0,0,0,0,9.871000000000096,9.871000000000096,3,1,1,0,0,10.091999999999643,10.091999999999643,3,1,1,0,1,10.091999999999643,10.091999999999643,3,1,1,0,1,47.16147334641951,middle_third,65.3689007496288,65.3689007496288,44.55647999297922,0.0,0.0,0.0,0.0,47.16147334641951,middle_third,65.3689007496288,41.565774440338814,64.5727765782651,23.803126309289993,17.411303231845594,0.932822844288792,5.313197836894527,47.16147334641951,middle_third,65.3689007496288,10.652229487128311,102.34241296421212,54.7166712625005,55.1809396177926,0.9696233527714464,5.560637323424765,47.16147334641951,middle_third,65.3689007496288,10.308103943604497,104.30429812789627,55.060796806024314,57.14282478147676,0.9698074722694068,5.484143108169772,47.16147334641951,middle_third,65.3689007496288,10.308103943604497,104.30429812789627,55.060796806024314,57.14282478147676,0.9698074722694068,5.484143108169772,-5.338526653580487,30.459777079911163,0.9993926,0.66,1,Spain,spain,Spain - Italy,spain,1,0,True,1,1,1,1,1,shot,0,2222758553,10.091999999999643,97.65,14.277258140133206,50.48852665358049,51.0916426094956,5.062588447235177
6,5544210,7712,2222640715,1,interception,1H,56.897,0,opponent_on_ball,pass,4.639000000000003,0.0169999999999959,Denmark - England,2.0,2.0,0,0,0,0,0,4.639000000000003,4.639000000000003,1,0,0,0,0,5.746000000000002,5.746000000000002,2,0,0,0,0,5.746000000000002,5.746000000000002,2,0,0,0,0,5.746000000000002,5.746000000000002,2,0,0,0,0,54.680668448656355,middle_third,52.68869742717202,45.04181032393797,62.74659338183029,7.64688710323405,8.065924933173932,1.0,3.9014730118541054,54.680668448656355,middle_third,52.68869742717202,28.470886840587156,76.73574012488874,24.217810586584868,22.05507167623238,1.0,5.264741431866274,54.680668448656355,middle_third,52.68869742717202,28.413629116360507,70.45092452942819,24.275068310811516,22.105363816747975,0.7919223071900735,4.243893061330685,54.680668448656355,middle_third,52.68869742717202,28.413629116360507,70.45092452942819,24.275068310811516,22.105363816747975,0.7919223071900735,4.243893061330685,54.680668448656355,middle_third,52.68869742717202,28.413629116360507,70.45092452942819,24.275068310811516,22.105363816747975,0.7919223071900735,4.243893061330685,2.1806684486563555,-15.62253848764778,0.99453026,0.66,1,Denmark,denmark,Denmark - England,draw,1,1,False,0,0,0,1,0,opponent_on_ball,0,2222640539,8.676000000000009,67.2,38.98038481082504,12.519331551343647,13.70831261634698,1.5800268114738318
6,5544210,7712,2222641380,1,duel_regain,1H,2156.555,0,opponent_on_ball,pass,1.9039999999999964,0.0050000000001091,Denmark - England,1.9039999999999964,1.9039999999999964,1,0,0,0,0,2.5579999999999927,2.5579999999999927,1,1,0,0,0,5.23700000000008,5.23700000000008,2,1,0,0,0,5.23700000000008,5.23700000000008,2,1,0,0,0,5.23700000000008,5.23700000000008,2,1,0,0,0,47.80222037961689,middle_third,58.11042163919973,55.92291256949052,49.48601373824134,2.1875090697092077,1.683793358624449,0.6479551432148255,1.1635686541005748,47.80222037961689,middle_third,58.11042163919973,54.6206810157103,50.8799921767186,3.489740623489425,3.077771797101711,0.7459498713893853,1.3848177077339088,47.80222037961689,middle_third,58.11042163919973,30.773574626379208,74.2699906413385,27.33684701282052,26.467770261721604,0.9583349571691676,5.257085964003671,47.80222037961689,middle_third,58.11042163919973,30.773574626379208,74.2699906413385,27.33684701282052,26.467770261721604,0.9583349571691676,5.257085964003671,47.80222037961689,middle_third,58.11042163919973,30.773574626379208,74.2699906413385,27.33684701282052,26.467770261721604,0.9583349571691676,5.257085964003671,-4.697779620383109,10.25841652418432,0.9946443,0.66,1,Denmark,denmark,Denmark - England,draw,1,1,False,0,0,0,1,0,opponent_on_ball,0,2222641112,7.186000000000149,85.05,20.36292955348027,37.247779620383106,37.74749208571946,5.25292124766472
6,5544210,7712,2222641854,1,interception,2H,3186.316,0,window_end,pass,0.7730000000001382,0.0040000000003601,Denmark - England,0.7730000000001382,0.7730000000001382,1,0,0,0,0,3.3970000000003893,3.3970000000003893,2,0,0,0,0,3.3970000000003893,3.3970000000003893,2,0,0,0,0,3.3970000000003893,3.3970000000003893,2,0,0,0,0,3.3970000000003893,3.3970000000003893,2,0,0,0,0,70.3691637650179,attacking_third,45.511055429920226,45.33794406664505,69.76637252698086,0.1731113632751757,0.0,0.036260277994329,0.2277781095726705,70.3691637650179,attacking_third,45.511055429920226,26.885819190791864,81.72901178427712,18.625236239128363,12.770344462000736,0.764639349038906,5.543225071168945,70.3691637650179,attacking_third,45.511055429920226,26.885819190791864,81.72901178427712,18.625236239128363,12.770344462000736,0.764639349038906,5.543225071168945,70.3691637650179,attacking_third,45.511055429920226,26.885819190791864,81.72901178427712,18.625236239128363,12.770344462000736,0.764639349038906,5.543225071168945,70.3691637650179,attacking_third,45.511055429920226,26.885819190791864,81.72901178427712,18.625236239128363,12.770344462000736,0.764639349038906,5.543225071168945,17.869163765017902,29.528991652461187,0.9404366,0.66,1,Denmark,denmark,Denmark - England,draw,1,1,False,0,0,0,1,0,window_end_20s,1,,3.3970000000003893,81.56758982588127,28.156828460444217,11.198426060863369,17.35422696947601,5.108692072262002
6,5544210,7712,2222642370,1,duel_regain,2H,4967.505,0,opponent_on_ball,pass,4.914999999999964,0.0150000000003274,Denmark - England,2.0,2.0,0,0,0,0,0,4.914999999999964,4.914999999999964,1,0,0,0,0,4.914999999999964,4.914999999999964,1,0,0,0,0,4.914999999999964,4.914999999999964,1,0,0,0,0,4.914999999999964,4.914999999999964,1,0,0,0,0,75.04892817250288,attacking_third,39.0783961836043,30.48454590471063,84.4905638423763,8.593850278893669,9.44163566987342,1.0,4.384617489233417,75.04892817250288,attacking_third,39.0783961836043,13.57973598088886,99.91916627310108,25.49866020271544,24.8702381005982,1.0,5.225135287442545,75.04892817250288,attacking_third,39.0783961836043,13.57973598088886,99.91916627310108,25.49866020271544,24.8702381005982,1.0,5.225135287442545,75.04892817250288,attacking_third,39.0783961836043,13.57973598088886,99.91916627310108,25.49866020271544,24.8702381005982,1.0,5.225135287442545,75.04892817250288,attacking_third,39.0783961836043,13.57973598088886,99.91916627310108,25.49866020271544,24.8702381005982,1.0,5.225135287442545,22.548928172502883,25.100883344353583,0.99571073,0.66,1,Denmark,denmark,Denmark - England,draw,1,1,False,0,0,1,1,0,opponent_on_ball,0,2222642128,5.48700000000008,96.6,17.75301664506627,21.55107182749711,21.325379538538026,3.8865280733620766
6,5544210,7712,2222642380,1,interception,2H,5038.774,0,game_interruption,touch,1.3859999999995125,0.0140000000001236,Denmark - England,1.3859999999995125,1.3859999999995125,0,1,0,0,0,4.791999999999462,4.791999999999462,0,1,3,0,0,5.9399999999996,5.9399999999996,0,1,3,0,1,5.9399999999996,5.9399999999996,0,1,3,0,1,5.9399999999996,5.9399999999996,0,1,3,0,1,76.17061375117768,attacking_third,37.35289808179671,30.232174712613464,82.39940331346028,7.120723369183246,6.2287895622826,1.0,5.235826006753647,76.17061375117768,attacking_third,37.35289808179671,19.67981023041061,87.81261993489751,17.6730878513861,12.305955458032074,0.9278508149536352,3.7128335822245098,76.17061375117768,attacking_third,37.35289808179671,11.425772520983896,93.91408670526036,25.92712556081281,17.743472954082677,0.9241984536214018,4.409375095376246,76.17061375117768,attacking_third,37.35289808179671,11.425772520983896,93.91408670526036,25.92712556081281,17.743472954082677,0.9241984536214018,4.409375095376246,76.17061375117768,attacking_third,37.35289808179671,11.425772520983896,93.91408670526036,25.92712556081281,17.743472954082677,0.9241984536214018,4.409375095376246,23.670613751177683,-23.750904901188648,0.9965406,0.66,1,Denmark,denmark,Denmark - England,draw,1,1,False,1,1,1,1,1,shot,0,2222642385,5.9399999999996,82.95,26.27015226449972,6.77938624882232,11.082745817296988,1.8657821241241979
6,5544210,7712,2222642388,1,duel_regain,2H,5088.37,0,opponent_on_ball,pass,2.980999999999767,0.0099999999993087,Denmark - England,2.0,2.0,0,0,0,0,0,2.980999999999767,2.980999999999767,1,0,0,0,0,6.911000000000058,6.911000000000058,1,0,1,0,0,6.911000000000058,6.911000000000058,1,0,1,0,0,6.911000000000058,6.911000000000058,1,0,1,0,0,27.139442888551297,defensive_third,80.69482944469337,80.69482944469337,22.581351389504007,0.0,0.0,0.0,0.0,27.139442888551297,defensive_third,80.69482944469337,80.69482944469337,24.777369889625717,0.0,0.0,0.0,0.0,27.139442888551297,defensive_third,80.69482944469337,50.48058488477072,55.36123727946714,30.214244559922648,28.221794390915843,0.6405038536587692,4.417287216362866,27.139442888551297,defensive_third,80.69482944469337,50.48058488477072,55.36123727946714,30.214244559922648,28.221794390915843,0.6405038536587692,4.417287216362866,27.139442888551297,defensive_third,80.69482944469337,50.48058488477072,55.36123727946714,30.214244559922648,28.221794390915843,0.6405038536587692,4.417287216362866,-25.360557111448703,21.19880056519679,0.99563205,0.66,1,Denmark,denmark,Denmark - England,draw,1,1,False,0,0,0,0,0,opponent_on_ball,0,2222642154,9.328999999999724,68.25,37.25609882958762,41.1105571114487,43.43873061510575,4.656311567703616
6,5544211,17322,2222601750,1,duel_regain,1H,2555.523,0,opponent_on_ball,duel,1.5979999999999563,0.0164169999998193,Slovenia - Serbia,1.98299999999972,1.98299999999972,0,0,1,0,0,3.735999999999876,3.735999999999876,0,1,1,0,0,7.253999999999905,7.253999999999905,0,1,1,0,0,12.899999999999636,12.899999999999636,1,1,1,0,0,15.030999999999947,15.030999999999947,2,1,1,0,0,8.187884249302655,defensive_third,97.43664311946876,96.9778331603595,9.856806226690663,0.45880995910926,1.6689219773880095,0.0936958212517614,0.2340867138312507,8.187884249302655,defensive_third,97.43664311946876,90.11693246047774,18.523671099939097,7.319710658991013,10.335786850636438,0.6225459473452811,1.989051809508516,8.187884249302655,defensive_third,97.43664311946876,67.46920514776149,42.106681063126345,29.96743797170727,33.91879681382369,0.8710089445430457,4.162144162737226,8.187884249302655,defensive_third,97.43664311946876,29.472252520904668,90.30972207607584,67.96439059856408,82.12183782677319,0.9387037743427132,5.276738400509589,8.187884249302655,defensive_third,97.43664311946876,12.75072990972212,90.58224212347533,84.68591320974663,86.49134703332287,0.9204173276983004,5.645727547316442,-44.312115750697345,-11.014248329518214,0.99900216,0.66,1,Serbia,serbia,Slovenia - Serbia,draw,1,1,False,0,0,1,1,0,opponent_on_ball,0,2222601578,16.28099999999995,93.45,13.071224120180936,85.26211575069735,84.36541899928781,5.181832749787364
6,5544211,12046,2222601580,1,interception,1H,2573.926,1,opponent_on_ball,none,,0.0134170000001176,Slovenia - Serbia,2.0,2.0,0,0,0,0,0,2.6579999999999018,2.6579999999999018,0,0,0,0,0,9.789000000000216,9.789000000000216,2,0,0,0,0,13.327000000000226,13.327000000000226,3,0,0,0,0,16.796000000000276,16.41341700000021,3,0,0,0,1,20.967268913616607,defensive_third,85.89997234099938,76.52202688388061,32.18705426025704,9.37794545711877,11.219785346640435,1.0,4.784666049550304,20.967268913616607,defensive_third,85.89997234099938,72.77226338167473,35.53553197418539,13.12770895932465,14.568263060568782,1.0,4.972617030047456,20.967268913616607,defensive_third,85.89997234099938,34.06724792625177,73.19683541440588,51.83272441474762,52.229566500789275,1.0,5.310729960527548,20.967268913616607,defensive_third,85.89997234099938,28.08741685015021,78.84923607817502,57.81255549084918,57.88196716455842,0.9914749119791176,4.353355082142341,20.967268913616607,defensive_third,85.89997234099938,6.829712805440104,107.04109241412084,79.07025953555927,86.07382350050422,0.9566009592630624,4.71779591500957,31.532731086383393,-17.813066955132527,0.99749243,0.66,1,Slovenia,slovenia,Slovenia - Serbia,draw,1,1,False,1,0,1,1,1,shot,0,2222601821,16.796000000000276,80.85,26.774168521169806,59.88273108638339,59.12580381982958,3.5202312348076092
6,5544211,17322,2222602183,1,interception,2H,3541.588,1,opponent_on_ball,duel,1.1879999999996471,0.0085830000002715,Slovenia - Serbia,1.3460000000000036,1.3460000000000036,0,0,1,0,0,3.687999999999647,3.687999999999647,1,0,1,0,0,3.687999999999647,3.687999999999647,1,0,1,0,0,3.687999999999647,3.687999999999647,1,0,1,0,0,3.687999999999647,3.687999999999647,1,0,1,0,0,99.469751615649,attacking_third,29.103567486264875,29.103567486264875,98.76292231149785,0.0,0.0,0.0,0.0,99.469751615649,attacking_third,29.103567486264875,12.073817972914018,100.27478940983364,17.029749513350858,2.533740594713919,0.5619110120130582,4.678502613557507,99.469751615649,attacking_third,29.103567486264875,12.073817972914018,100.27478940983364,17.029749513350858,2.533740594713919,0.5619110120130582,4.678502613557507,99.469751615649,attacking_third,29.103567486264875,12.073817972914018,100.27478940983364,17.029749513350858,2.533740594713919,0.5619110120130582,4.678502613557507,99.469751615649,attacking_third,29.103567486264875,12.073817972914018,100.27478940983364,17.029749513350858,2.533740594713919,0.5619110120130582,4.678502613557507,-46.969751615648995,28.573309105438895,0.9901928,0.66,1,Serbia,serbia,Slovenia - Serbia,draw,1,1,False,0,0,1,1,0,opponent_on_ball,0,2222601834,8.067999999999756,75.6,40.05246559202068,-23.869751615649008,-10.948898105755806,0.0
6,5544211,12046,2222602001,1,duel_regain,2H,4084.093,0,window_end,duel,3.414000000000214,0.0064170000000558,Slovenia - Serbia,0.5779999999999745,0.5779999999999745,0,0,0,0,0,3.414000000000214,2.3264170000002196,0,0,1,0,0,7.920000000000073,6.440000000000055,1,0,1,0,0,14.506000000000313,13.026000000000296,2,1,1,0,0,18.082000000000335,16.602000000000317,2,1,1,0,1,90.6278508467712,attacking_third,24.29793678991491,22.042968498834583,91.98442294851884,2.2549682910803277,1.3565721017476449,1.0,4.026729091215263,90.6278508467712,attacking_third,24.29793678991491,0.9039809280471482,105.83663482317384,23.393955861867767,17.5232525048917,0.8443191827648417,6.880575253490336,90.6278508467712,attacking_third,24.29793678991491,0.8118218562318942,99.84084638153476,23.48611493368302,17.5232525048917,0.6688089270384182,2.980471438284606,90.6278508467712,attacking_third,24.29793678991491,0.8118218562318942,82.28742206352537,23.48611493368302,17.5232525048917,0.4615000124369278,1.621969263375897,90.6278508467712,attacking_third,24.29793678991491,0.8118218562318942,62.86729818040537,23.48611493368302,17.5232525048917,0.3332855482005181,1.3018910717118888,38.12785084677121,-19.59160690101875,0.95934063,0.66,1,Slovenia,slovenia,Slovenia - Serbia,draw,1,1,False,1,0,1,1,1,shot,0,2222602016,15.735000000000582,98.7,9.269843580125825,8.072149153228807,15.028093209789086,0.9550742427574535
