candidate_cache_version,match_id,team_id,start_event_id,label_counterattack,regain_type,match_period,start_ts,attacking_left,stop_reason,first_action_type,first_action_time_s,tracking_start_dt_s,source_label,short_duration_s,in_play_2s,event_count_pass_2s,event_count_touch_2s,event_count_duel_2s,event_count_clearance_2s,event_count_shot_2s,mid_duration_s,in_play_5s,event_count_pass_5s,event_count_touch_5s,event_count_duel_5s,event_count_clearance_5s,event_count_shot_5s,ten_duration_s,in_play_10s,event_count_pass_10s,event_count_touch_10s,event_count_duel_10s,event_count_clearance_10s,event_count_shot_10s,fifteen_duration_s,in_play_15s,event_count_pass_15s,event_count_touch_15s,event_count_duel_15s,event_count_clearance_15s,event_count_shot_15s,long_duration_s,in_play_20s,event_count_pass_20s,event_count_touch_20s,event_count_duel_20s,event_count_clearance_20s,event_count_shot_20s,short_start_progress_m,short_start_zone,short_start_goal_distance_m,short_min_goal_distance_m,short_end_progress_m,short_progression_goal_m,short_progression_x_m,short_directness_goal,short_avg_progress_speed_mps,mid_start_progress_m,mid_start_zone,mid_start_goal_distance_m,mid_min_goal_distance_m,mid_end_progress_m,mid_progression_goal_m,mid_progression_x_m,mid_directness_goal,mid_avg_progress_speed_mps,ten_start_progress_m,ten_start_zone,ten_start_goal_distance_m,ten_min_goal_distance_m,ten_end_progress_m,ten_progression_goal_m,ten_progression_x_m,ten_directness_goal,ten_avg_progress_speed_mps,fifteen_start_progress_m,fifteen_start_zone,fifteen_start_goal_distance_m,fifteen_min_goal_distance_m,fifteen_end_progress_m,fifteen_progression_goal_m,fifteen_progression_x_m,fifteen_directness_goal,fifteen_avg_progress_speed_mps,long_start_progress_m,long_start_zone,long_start_goal_distance_m,long_min_goal_distance_m,long_end_progress_m,long_progression_goal_m,long_progression_x_m,long_directness_goal,long_avg_progress_speed_mps,tracking_start_x_m_raw,tracking_start_y_m_raw,hybrid_probability,hybrid_threshold,hybrid_label,teamName,team_norm,label_no_score,winner_norm,home_goals,away_goals,team_won_match,shot_20s,shot_15s,box_entry_proxy,final_third_entry_proxy,box_shot_proxy
6,5706368,14501,2578781194,1,interception,2H,5177.524,1,game_interruption,pass,1.527999999999338,0.0039999999999054,Romania U21 - Slovakia U21,1.527999999999338,1.527999999999338,1,0,0,0,0,4.811999999999898,4.811999999999898,1,1,0,0,0,4.811999999999898,4.811999999999898,1,1,0,0,0,4.811999999999898,4.811999999999898,1,1,0,0,0,4.811999999999898,4.811999999999898,1,1,0,0,0,5.75,defensive_third,99.61931238469778,80.4882208773433,26.04,19.131091507354483,20.29,1.0,12.926413180640791,5.75,defensive_third,99.61931238469778,49.65964659560114,62.48,49.95966578909664,58.23,0.9665393559532144,10.495728106952594,5.75,defensive_third,99.61931238469778,49.65964659560114,62.48,49.95966578909664,58.23,0.9665393559532144,10.495728106952594,5.75,defensive_third,99.61931238469778,49.65964659560114,62.48,49.95966578909664,58.23,0.9665393559532144,10.495728106952594,5.75,defensive_third,99.61931238469778,49.65964659560114,62.48,49.95966578909664,58.23,0.9665393559532144,10.495728106952594,46.75,8.57,0.98211795,0.66,1,Slovakia Under 21,slovakia u21,Romania U21 - Slovakia U21,slovakia u21,1,2,True,0,0,0,0,0
6,5706369,1604,2578750865,1,duel_regain,1H,1065.583,0,opponent_on_ball,pass,4.37299999999982,0.0169999999998253,Spain U21 - Italy U21,2.0,2.0,0,0,0,0,0,4.37299999999982,4.37299999999982,1,0,0,0,0,5.182000000000016,5.182000000000016,1,1,0,0,0,5.182000000000016,5.182000000000016,1,1,0,0,0,5.182000000000016,5.182000000000016,1,1,0,0,0,32.379999999999995,defensive_third,79.9912245186933,67.9788937832913,42.7,12.012330735402005,10.320000000000007,1.0,6.128740171123357,32.379999999999995,defensive_third,79.9912245186933,48.56542391455056,61.2,31.425800604142736,28.820000000000007,1.0,7.274490880588321,32.379999999999995,defensive_third,79.9912245186933,45.09183185456098,68.18,34.89939266413232,35.80000000000001,1.0,6.763448190723211,32.379999999999995,defensive_third,79.9912245186933,45.09183185456098,68.18,34.89939266413232,35.80000000000001,1.0,6.763448190723211,32.379999999999995,defensive_third,79.9912245186933,45.09183185456098,68.18,34.89939266413232,35.80000000000001,1.0,6.763448190723211,-20.120000000000005,33.540000000000006,0.9974444,0.66,1,Spain Under 21,spain u21,Spain U21 - Italy U21,draw,1,1,False,0,0,0,0,0
6,5706369,3763,2578750984,1,interception,1H,1137.091,1,opponent_on_ball,duel,2.604000000000042,0.0109999999999672,Spain U21 - Italy U21,2.0,2.0,0,0,0,0,0,4.888000000000147,4.888000000000147,1,1,1,0,0,4.888000000000147,4.888000000000147,1,1,1,0,0,4.888000000000147,4.888000000000147,1,1,1,0,0,4.888000000000147,4.888000000000147,1,1,1,0,0,77.8,attacking_third,35.28088575985586,24.98530968389225,90.56,10.295576075963613,12.760000000000003,1.0,5.2528449367160315,77.8,attacking_third,35.28088575985586,8.190463967322,102.99,27.090421792533864,25.19,1.0,5.597194585234101,77.8,attacking_third,35.28088575985586,8.190463967322,102.99,27.090421792533864,25.19,1.0,5.597194585234101,77.8,attacking_third,35.28088575985586,8.190463967322,102.99,27.090421792533864,25.19,1.0,5.597194585234101,77.8,attacking_third,35.28088575985586,8.190463967322,102.99,27.090421792533864,25.19,1.0,5.597194585234101,-25.299999999999997,-22.47,0.99822587,0.66,1,Italy Under 21,italy u21,Spain U21 - Italy U21,draw,1,1,False,0,0,1,1,0
6,5706369,1604,2578752634,0,duel_regain,1H,2385.169,0,window_end,duel,2.6849999999999454,0.0090000000000145,Spain U21 - Italy U21,2.0,2.0,0,0,0,0,0,3.664999999999963,3.664999999999963,1,1,1,0,0,7.213000000000193,7.213000000000193,2,1,1,0,0,13.606999999999973,13.606999999999973,3,2,1,0,0,18.097000000000207,17.416999999999916,4,3,2,0,0,39.900000000000006,middle_third,69.0069713869548,69.00365497566052,34.8,0.0033164112942785,0.0899999999999892,0.0007455375050816,0.0016920465787134,39.900000000000006,middle_third,69.0069713869548,69.00365497566052,36.33,0.0033164112942785,0.0899999999999892,0.000376449641033,0.0009212253595217,39.900000000000006,middle_third,69.0069713869548,45.085955684669706,64.47,23.921015702285096,24.569999999999993,0.7002853515919465,3.340923980765931,39.900000000000006,middle_third,69.0069713869548,20.806388442014633,103.77,48.200582944940166,64.28,0.8243042603809468,3.5546152614261612,39.900000000000006,middle_third,69.0069713869548,7.383122645601924,87.81,61.62384874135288,66.19999999999999,0.7265295048677405,3.4159561386559316,-12.599999999999994,-22.89,0.9931918,0.66,1,Spain Under 21,spain u21,Spain U21 - Italy U21,draw,1,1,False,0,0,1,1,0
6,5706369,3763,2578751452,0,duel_regain,1H,2597.837,1,window_end,pass,2.130000000000109,0.0030000000001564,Spain U21 - Italy U21,2.0,2.0,0,0,0,0,0,3.5109999999999673,3.5109999999999673,1,0,1,0,0,5.11200000000008,4.923000000000229,1,0,1,0,0,5.11200000000008,4.923000000000229,1,0,1,0,0,5.11200000000008,4.923000000000229,1,0,1,0,0,26.36,defensive_third,79.77516969583957,62.62298938888178,42.42,17.15218030695779,16.060000000000002,0.7792249576229497,8.751112401508914,26.36,defensive_third,79.77516969583957,51.69417762185602,53.48,28.080992073983545,27.119999999999997,0.8524720933438744,8.06925059597224,26.36,defensive_third,79.77516969583957,47.60971749548615,57.74,32.165452200353414,31.380000000000003,0.868746770516057,6.537693536657101,26.36,defensive_third,79.77516969583957,47.60971749548615,57.74,32.165452200353414,31.380000000000003,0.868746770516057,6.537693536657101,26.36,defensive_third,79.77516969583957,47.60971749548615,57.74,32.165452200353414,31.380000000000003,0.868746770516057,6.537693536657101,26.14,-13.41,0.9503922,0.66,1,Italy Under 21,italy u21,Spain U21 - Italy U21,draw,1,1,False,0,0,0,0,0
6,5706369,3763,2578751919,0,interception,2H,4281.964,1,opponent_on_ball,none,,0.0039999999999054,Spain U21 - Italy U21,2.0,2.0,0,0,0,0,0,2.011999999999716,2.011999999999716,0,0,0,0,0,2.011999999999716,2.011999999999716,0,0,0,0,0,2.011999999999716,2.011999999999716,0,0,0,0,0,2.011999999999716,2.011999999999716,0,0,0,0,0,25.989999999999995,defensive_third,82.92837994317748,70.59595739134076,35.959999999999994,12.332422551836714,9.97,1.0,6.292052322365554,25.989999999999995,defensive_third,82.92837994317748,70.59595739134076,35.959999999999994,12.332422551836714,9.97,1.0,6.292052322365554,25.989999999999995,defensive_third,82.92837994317748,70.59595739134076,35.959999999999994,12.332422551836714,9.97,1.0,6.292052322365554,25.989999999999995,defensive_third,82.92837994317748,70.59595739134076,35.959999999999994,12.332422551836714,9.97,1.0,6.292052322365554,25.989999999999995,defensive_third,82.92837994317748,70.59595739134076,35.959999999999994,12.332422551836714,9.97,1.0,6.292052322365554,26.510000000000005,25.19,0.9853432,0.66,1,Italy Under 21,italy u21,Spain U21 - Italy U21,draw,1,1,False,0,0,0,0,0
6,5706369,3763,2578752658,1,duel_regain,2H,5342.99,1,game_interruption,duel,2.530000000000655,0.0100000000002182,Spain U21 - Italy U21,1.5470000000004802,1.0270000000000437,0,0,0,0,0,3.4020000000000437,2.881999999999607,1,0,1,0,0,6.2520000000004075,5.731999999999971,1,0,2,0,1,6.2520000000004075,5.731999999999971,1,0,2,0,1,6.2520000000004075,5.731999999999971,1,0,2,0,1,60.55,middle_third,54.7879859093214,50.18144079238858,66.91,4.606545116932821,6.359999999999999,0.8713786028849537,3.0306217874549333,60.55,middle_third,54.7879859093214,43.76028907582764,68.97999999999999,11.027696833493756,8.429999999999993,0.940353724722759,3.28205262901543,60.55,middle_third,54.7879859093214,30.053286010018937,71.35,24.734699899302463,17.489999999999995,0.7531668569665332,3.963894214631944,60.55,middle_third,54.7879859093214,30.053286010018937,71.35,24.734699899302463,17.489999999999995,0.7531668569665332,3.963894214631944,60.55,middle_third,54.7879859093214,30.053286010018937,71.35,24.734699899302463,17.489999999999995,0.7531668569665332,3.963894214631944,-8.049999999999997,-32.03,0.99673235,0.66,1,Italy Under 21,italy u21,Spain U21 - Italy U21,draw,1,1,False,1,1,0,1,0
6,5706370,14628,2579476755,1,duel_regain,1H,683.484,1,window_end,pass,1.24899999999991,0.004000000000019,Netherlands U21 - Ukraine U21,1.24899999999991,1.24899999999991,1,0,0,0,0,4.775999999999954,4.775999999999954,3,0,0,0,0,9.493999999999916,9.493999999999916,4,1,0,0,0,13.743999999999916,13.743999999999916,5,2,0,0,0,19.524999999999977,19.284999999999968,8,2,0,0,0,2.549999999999997,defensive_third,104.30050862771476,88.97352246595615,19.989999999999995,15.326986161758612,17.439999999999998,0.9855227494302607,12.772488468131693,2.549999999999997,defensive_third,104.30050862771476,72.1894022693082,37.06999999999999,32.11110635840656,34.519999999999996,0.8788476873523764,6.803200499662367,2.549999999999997,defensive_third,104.30050862771476,35.47038905904473,75.53,68.83011956867003,72.98,0.9395737406891692,7.291326225494664,2.549999999999997,defensive_third,104.30050862771476,23.189534277341576,82.14,81.11097435037318,86.34,0.8779933569289695,5.9291647916939185,2.549999999999997,defensive_third,104.30050862771476,10.57503664296252,102.83,93.72547198475225,102.6,0.8138563389086612,4.8113691983959015,49.95,19.56,0.97997904,0.66,1,Ukraine Under 21,ukraine u21,Netherlands U21 - Ukraine U21,netherlands u21,2,0,False,0,0,1,1,0
6,5706370,670,2579476847,1,interception,1H,1255.289,0,window_end,touch,1.3599999999999,0.0090000000000145,Netherlands U21 - Ukraine U21,1.3599999999999,1.3599999999999,0,1,0,0,0,4.486000000000104,4.486000000000104,1,1,0,0,0,9.499000000000024,9.499000000000024,1,1,1,0,1,10.652000000000044,10.111000000000104,1,1,1,0,1,10.652000000000044,10.111000000000104,1,1,1,0,1,50.85,middle_third,58.463527946917466,51.69554719702655,57.7,6.767980749890917,6.850000000000001,1.0,5.127258143856119,50.85,middle_third,58.463527946917466,39.67178468382787,77.59,18.791743263089593,26.74,1.0,4.2323746088039105,50.85,middle_third,58.463527946917466,8.175891388711085,97.74,50.28763655820638,46.88999999999999,0.9976841111089464,5.3270801438777635,50.85,middle_third,58.463527946917466,2.7101660465735296,102.39,55.75336190034394,51.54,0.9979106726191144,5.531087490113401,50.85,middle_third,58.463527946917466,2.7101660465735296,102.39,55.75336190034394,51.54,0.9979106726191144,5.531087490113401,-1.6499999999999986,-22.04,0.9998343,0.66,1,Netherlands Under 21,netherlands u21,Netherlands U21 - Ukraine U21,netherlands u21,2,0,True,1,1,1,1,1
6,5706370,670,2579477059,1,interception,1H,1988.231,0,window_end,duel,2.6259999999999764,0.0090000000000145,Netherlands U21 - Ukraine U21,2.0,2.0,0,0,0,0,0,3.5299999999999727,3.5299999999999727,0,1,1,0,0,6.707000000000107,5.56899999999996,1,1,1,0,1,6.707000000000107,5.56899999999996,1,1,1,0,1,6.707000000000107,5.56899999999996,1,1,1,0,1,78.17,attacking_third,34.887517825147725,31.271573353446737,91.03,3.615944471700988,12.86,0.6079937868809832,1.8448696284188373,78.17,attacking_third,34.887517825147725,16.88162610651,93.97,18.005891718637724,15.829999999999998,0.757689938949747,5.115310147340288,78.17,attacking_third,34.887517825147725,1.0728000745712098,108.95,33.81471775057651,32.019999999999996,0.7505350045116358,5.062083495595238,78.17,attacking_third,34.887517825147725,1.0728000745712098,108.95,33.81471775057651,32.019999999999996,0.7505350045116358,5.062083495595238,78.17,attacking_third,34.887517825147725,1.0728000745712098,108.95,33.81471775057651,32.019999999999996,0.7505350045116358,5.062083495595238,25.67,22.3,0.9991653,0.66,1,Netherlands Under 21,netherlands u21,Netherlands U21 - Ukraine U21,netherlands u21,2,0,True,1,1,1,1,1
